parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,stock_on_hand,weeks_of_cover,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,confidence_tier,action_type
ADJI0507,2033,Bold Rancagua,SUPERSTAR LED LIGHT CBLK/FTWH/BRED,Footwear,Street,1,6,49,,,49990,34990,30%,1.2,29990,40%,5.0,43737,149950,106212,HIGH,In decline stage; Product is 49 weeks old,1.0,MEDIUM,decrease
ADJR6176,2032,Bold Tobalaba,CAMPUS 00s CF EL I ONIX/CBLACK N°10K,Footwear,Street,1,6,20,,,44990,29990,30%,1.5,24990,40%,6.0,44985,149940,104955,HIGH,Velocity declining; In clearance stage,1.0,MEDIUM,decrease
NIFQ3952001,2008,Bold Calama,JORDAN SPIZIKE LOW (TD) N°7C,Footwear,Street,2,6,85,,,64990,59990,0%,2.0,49990,20%,4.4,119980,219956,99976,HIGH,Product is 85 weeks old; Top sellers stockout (0% of top 3 in stock); Discounted in other channels,0.707,MEDIUM,decrease
ADJQ6384,2034,Bold San Bernardo,CAMPUS 00s C GREY,Footwear,Street,1,8,41,,,59990,39990,30%,1.0,34990,40%,4.0,39990,139960,99970,HIGH,In decline stage; Product is 41 weeks old,0.999,MEDIUM,decrease
NIFV5296010,2014,Bold Marina,CAP U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,111,,,29990,29990,0%,4.0,24990,20%,8.8,119960,219912,99952,HIGH,Velocity collapsed (trend < 0.5); Product is 111 weeks old; Discounted in other channels,0.997,HIGH,decrease
NICW2288001,2017,Bold Independencia,AIR FORCE 1 07,Footwear,Street,1,11,139,,,124990,119990,0%,1.2,109990,15%,2.2,149987,247477,97490,HIGH,In decline stage; Product is 139 weeks old; Discounted in other channels,0.995,MEDIUM,decrease
NICW2288111,2016,Bold Temuco,AIR FORCE 1 07,Footwear,Street,1,14,163,,,124990,119990,0%,1.2,109990,15%,2.2,149987,247477,97490,HIGH,In decline stage; Product is 163 weeks old; Discounted in other channels,1.0,MEDIUM,decrease
ADJQ8411,2029,Bold Parque Arauco II,HANDBALL SPEZIAL W PREBRN,Footwear,Street,1,8,37,,,92990,89990,0%,1.5,69990,20%,3.3,134985,230967,95982,HIGH,In decline stage; Product is 37 weeks old; Discounted in other channels,0.996,MEDIUM,decrease
ADID0478,2016,Bold Temuco,SAMBA OG W WHITE/BLACK,Footwear,Street,1,8,111,,,99990,99990,0%,1.2,79990,20%,2.8,124987,219972,94985,HIGH,In decline stage; Product is 111 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
ADHQ8708,2016,Bold Temuco,CAMPUS 00s BLACK/WHT,Footwear,Street,1,17,117,,,94990,89990,0%,1.8,79990,15%,3.1,157482,251968,94486,HIGH,Velocity declining; In decline stage; Product is 117 weeks old; Discounted in other channels,1.0,MEDIUM,decrease
NISX7664010,2012,Bold Vivo Coquimbo,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,2,3,164,,,15990,14990,0%,6.8,12990,20%,14.9,101182,192901,91719,HIGH,Velocity declining; Product is 164 weeks old; Discounted in other channels,0.996,HIGH,decrease
NIFQ4359010,2013,Bold Plaza Arica,SHORT M NK CLUB KNIT,Apparel,Street,2,4,111,,,38990,39990,0%,3.5,29990,20%,7.7,139965,230923,90958,HIGH,Velocity declining; Product is 111 weeks old; Discounted in other channels,0.992,HIGH,decrease
NIFV5296010,AB20,Centro Logistico Bold,CAP U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,111,,,29990,39990,20%,3.2,16990,40%,13.0,129967,220870,90902,HIGH,In decline stage; Product is 111 weeks old,1.0,HIGH,decrease
PM39520502,2007,Bold Plaza Sur,Suede XL Black White,Footwear,Street,1,15,107,,,89990,89990,0%,1.0,59990,30%,3.0,89990,179970,89980,HIGH,In decline stage; Product is 107 weeks old; Discounted in other channels,0.944,MEDIUM,decrease
NISX7667010,2005,Bold Ahumada,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,2,3,167,,,16990,16990,0%,9.0,14990,15%,16.2,152910,242838,89928,HIGH,In decline stage; Product is 167 weeks old; Discounted in other channels,1.0,HIGH,decrease
NICN9675002,2031,Bold Valdivia,NIKE VICTORI ONE SLIDE,Footwear,Sandals,1,6,167,,,39990,29990,30%,1.2,24990,40%,5.0,37487,124950,87462,HIGH,In decline stage; Product is 167 weeks old,1.0,MEDIUM,decrease
ADHQ8708,2030,Bold Alameda,CAMPUS 00s BLACK/WHT,Footwear,Street,1,17,117,,,94990,89990,0%,1.0,79990,20%,2.2,89990,175978,85988,HIGH,In decline stage; Product is 117 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NIDV9436010,2028,Bold Costanera II,Mochila BRSLA BKPK N° MISC,Equipment,Training,1,1,8,,,37990,39990,0%,6.0,29990,15%,10.8,239940,323892,83952,HIGH,Velocity collapsed (trend < 0.5); Discounted in other channels,0.996,HIGH,decrease
NIDM3182050,2011,Bold Imperio,POLERA M J EMB JORDAN AIR,Apparel,Street,1,4,34,,,34990,24990,30%,1.5,19990,40%,6.0,37485,119940,82455,HIGH,Velocity declining; In clearance stage; Product is 34 weeks old,1.0,MEDIUM,decrease
NIFV5296010,2020,Bold Florida Center,CAP U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,111,,,29990,29990,0%,3.2,24990,20%,7.2,97467,178678,81211,HIGH,Velocity collapsed (trend < 0.5); Product is 111 weeks old; Discounted in other channels,0.995,HIGH,decrease
PM39520502,2029,Bold Parque Arauco II,Suede XL Black White,Footwear,Street,1,15,107,,,89990,89990,0%,1.2,69990,20%,2.8,112487,192472,79985,HIGH,In decline stage; Product is 107 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
NIDM3182316,2028,Bold Costanera II,POLERA M J EMB JORDAN AIR,Apparel,Street,1,4,9,,,34990,34990,0%,2.0,24990,30%,6.0,69980,149940,79960,HIGH,Velocity declining; In decline stage; Discounted in other channels,0.957,HIGH,decrease
NBMR530SG,2021,Bold Puerto Montt,530,Footwear,Street,1,16,85,,,99990,99990,0%,1.2,89990,15%,2.2,124987,202477,77490,HIGH,In decline stage; Product is 85 weeks old; Discounted in other channels,0.927,MEDIUM,decrease
ADB75807,2024,Bold Puente,SAMBA OG BK,Footwear,Street,1,18,149,,,99990,99990,0%,1.0,79990,20%,2.2,99990,175978,75988,HIGH,In decline stage; Product is 149 weeks old; Discounted in other channels,0.978,MEDIUM,decrease
ADIE5836,2035,Bold Talca,SAMBA OG W CBLACK/WONWHI/SILVMT,Footwear,Street,1,8,65,,,99990,99990,0%,1.0,79990,20%,2.2,99990,175978,75988,HIGH,In decline stage; Product is 65 weeks old; Discounted in other channels,0.978,MEDIUM,decrease
NISX7664100,2028,Bold Costanera II,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,2,2,167,,,15990,14990,0%,9.0,12990,15%,16.2,134910,210438,75528,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.997,HIGH,decrease
ADIH7492,2031,Bold Valdivia,CAMPUS 00S J DARK GREEN,Footwear,Street,1,8,102,,,64990,59990,0%,1.0,44990,30%,3.0,59990,134970,74980,HIGH,In decline stage; Product is 102 weeks old; Discounted in other channels,0.982,MEDIUM,decrease
ADJI4332,2028,Bold Costanera II,CAMPUS 00s C DRKGRN/FTWWHT/GUM2,Footwear,Street,1,8,49,,,54990,44990,20%,1.0,39990,30%,3.0,44990,119970,74980,HIGH,In clearance stage; Product is 49 weeks old,1.0,MEDIUM,decrease
NIFV5296010,2028,Bold Costanera II,CAP U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,111,,,29990,29990,0%,4.8,24990,15%,8.6,142452,213664,71212,HIGH,In decline stage; Product is 111 weeks old; Discounted in other channels,1.0,HIGH,decrease
ADJD2412,2023,Bold Alto Las Condes,CREW ESS FT BLACK,Apparel,Top,1,4,56,,,39990,29990,30%,1.0,24990,40%,4.0,29990,99960,69970,HIGH,In decline stage; Product is 56 weeks old,1.0,MEDIUM,decrease
NIDO7392074,2020,Bold Florida Center,POLERA M NSW ESSNTL SUST GREY,Apparel,Street,1,4,51,,,44990,29990,30%,1.0,24990,40%,4.0,29990,99960,69970,HIGH,In clearance stage; Product is 51 weeks old,0.999,MEDIUM,decrease
NIDX9655902,2031,Bold Valdivia,TRIPACK U J ED CUSH POLY ANKLE 144 T/ L,Equipment,Street,1,2,124,,,24990,19990,20%,2.2,16990,30%,6.8,44977,114682,69705,HIGH,Velocity declining; Product is 124 weeks old,1.0,HIGH,decrease
NIHQ1963010,2028,Bold Costanera II,CAP MJ CB WSH T/M/L,Equipment,Street,1,1,58,,,24990,19990,20%,2.2,16990,30%,6.8,44977,114682,69705,HIGH,Velocity collapsed (trend < 0.5); In clearance stage; Product is 58 weeks old,1.0,HIGH,decrease
NISX7664010,2014,Bold Marina,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,2,3,164,,,15990,14990,0%,8.2,12990,15%,14.8,123667,192901,69234,HIGH,Velocity declining; Product is 164 weeks old,1.0,HIGH,decrease
ADJI4334,2025,Bold Maipu,CAMPUS 00s I GREY,Footwear,Street,1,6,41,,,44990,34990,20%,1.2,29990,30%,3.8,43737,112462,68725,HIGH,In decline stage; Product is 41 weeks old,1.0,MEDIUM,decrease
ADIU2337,2016,Bold Temuco,SHORT 3-STRIPE BLACK,Apparel,Bottom,1,4,74,,,37990,29990,20%,1.5,24990,30%,4.5,44985,112455,67470,HIGH,Velocity declining; Product is 74 weeks old,1.0,MEDIUM,decrease
NISX7664100,2037,Bold Vespucio III,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,2,2,167,,,15990,14990,0%,8.0,12990,15%,14.4,119920,187056,67136,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.995,HIGH,decrease
NIDC4244010,2016,Bold Temuco,BAG NK HERITAGE BKPK,Equipment,Street,1,1,90,,,34990,34990,0%,3.5,29990,15%,6.3,122465,188937,66472,HIGH,In decline stage; Product is 90 weeks old,0.952,HIGH,decrease
NIDH2920001,2005,Bold Ahumada,"AIR FORCE 1 LE (GS) N°6,5Y",Footwear,Street,1,8,165,,,106990,109990,0%,1.2,89990,15%,2.2,137487,202477,64990,HIGH,In decline stage; Product is 165 weeks old; Discounted in other channels,0.995,MEDIUM,decrease
ADIW5791,2029,Bold Parque Arauco II,HOODIE ESS FZ HD BLACK,Apparel,Top,1,4,86,,,47990,39990,20%,1.0,34990,30%,3.0,39990,104970,64980,HIGH,In clearance stage; Product is 86 weeks old,1.0,MEDIUM,decrease
NIAR4997101,2004,Bold Plaza Oeste,POLERA SS M NSW CLUB WHITE,Apparel,Training,3,4,120,,,24990,24990,0%,5.8,19990,15%,10.3,143692,206896,63204,HIGH,Velocity declining; Product is 120 weeks old; Discounted in other channels,0.879,HIGH,decrease
NISX7667010,2014,Bold Marina,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,2,3,167,,,16990,16990,0%,5.8,14990,15%,10.3,97692,155146,57454,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.992,HIGH,decrease
NE11591046,2037,Bold Vespucio III,CAP 950 LA DODGERS BLACK WHITE,Equipment,JOCKEY,1,1,159,,,38990,29990,20%,1.2,24990,30%,3.8,37487,93712,56225,HIGH,In decline stage; Product is 159 weeks old; Top sellers stockout (0% of top 3 in stock),1.0,MEDIUM,decrease
NIFQ4359063,AB20,Centro Logistico Bold,SHORT M NK CLUB KNIT SHORT,Apparel,Street,1,4,72,,,38990,39990,0%,1.5,24990,30%,4.5,59985,112455,52470,HIGH,Velocity declining; Product is 72 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NIDM3182010,2033,Bold Rancagua,POLERA SS M J EMB JORDAN AIR,Apparel,Street,2,4,165,,,34990,34990,0%,2.8,29990,15%,5.0,96222,148450,52228,HIGH,In decline stage; Product is 165 weeks old; Discounted in other channels,1.0,HIGH,decrease
NIDM3182010,2037,Bold Vespucio III,POLERA SS M J EMB JORDAN AIR,Apparel,Street,1,4,165,,,34990,34990,0%,2.8,29990,15%,5.0,96222,148450,52228,HIGH,In decline stage; Product is 165 weeks old; Discounted in other channels,0.998,HIGH,decrease
NIAR4997101,2028,Bold Costanera II,POLERA SS M NSW CLUB WHITE,Apparel,Training,2,4,120,,,24990,24990,0%,4.8,19990,15%,8.6,118702,170914,52212,HIGH,Velocity declining; Product is 120 weeks old; Discounted in other channels,0.877,HIGH,decrease
NIFQ4359010,2035,Bold Talca,SHORT M NK CLUB KNIT,Apparel,Street,1,4,111,,,38990,39990,0%,2.2,34990,15%,4.0,89977,141709,51732,HIGH,Velocity collapsed (trend < 0.5); Product is 111 weeks old,0.932,HIGH,decrease
NISX7664010,2035,Bold Talca,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,1,3,164,,,15990,12990,20%,3.0,9990,30%,9.0,38970,89910,50940,HIGH,Velocity declining; Product is 164 weeks old,1.0,HIGH,decrease
NISX7664010,2003,Bold Iquique,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,2,3,164,,,15990,14990,0%,5.8,12990,15%,10.3,86192,134446,48254,HIGH,Velocity declining; In decline stage; Product is 164 weeks old; Discounted in other channels,0.989,HIGH,decrease
NBMT51974LIN,2037,Bold Vespucio III,TEE SS MT51974LIN BEIGE,Apparel,Top,1,4,27,,,29990,19990,30%,1.0,16990,40%,4.0,19990,67960,47970,HIGH,In clearance stage; Product is 27 weeks old,0.999,MEDIUM,decrease
NISX7667010,2011,Bold Imperio,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,2,3,167,,,16990,16990,0%,4.8,14990,15%,8.6,80702,128164,47462,HIGH,In decline stage; Product is 167 weeks old; Discounted in other channels,0.993,HIGH,decrease
NIHQ1963010,2023,Bold Alto Las Condes,CAP MJ CB WSH T/M/L,Equipment,Street,1,1,58,,,24990,19990,20%,1.5,16990,30%,4.5,29985,76455,46470,HIGH,Velocity declining; Product is 58 weeks old,1.0,MEDIUM,decrease
PM67918844,2013,Bold Plaza Arica,Polera SS BETTER CLASSICS Brown,Apparel,Top,1,4,29,,,21990,14990,30%,1.2,12990,40%,5.0,18737,64950,46212,HIGH,In clearance stage; Product is 29 weeks old,1.0,MEDIUM,decrease
NIIB3297045,2012,Bold Vivo Coquimbo,Crew M J BRK SBB OVSZ GFX,Apparel,Street,1,4,32,,,38990,29990,20%,1.0,24990,30%,3.0,29990,74970,44980,HIGH,In clearance stage; Product is 32 weeks old,1.0,MEDIUM,decrease
NIFV5296010,2008,Bold Calama,CAP U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,111,,,29990,29990,0%,3.0,24990,15%,5.4,89970,134946,44976,HIGH,In decline stage; Product is 111 weeks old; Discounted in other channels,0.997,HIGH,decrease
NIDC7485687,2014,Bold Marina,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,159,,,29990,29990,0%,1.8,24990,20%,3.9,52482,96211,43729,HIGH,In decline stage; Product is 159 weeks old; Discounted in other channels,0.995,MEDIUM,decrease
PM62964587,2013,Bold Plaza Arica,Polera SS WARDROBE ESS Boxy,Apparel,Top,1,4,52,,,22990,16990,30%,1.2,12990,40%,5.0,21237,64950,43712,HIGH,In decline stage; Product is 52 weeks old,1.0,MEDIUM,decrease
NISX7664010,2025,Bold Maipu,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,2,3,164,,,15990,14990,0%,5.0,12990,15%,9.0,74950,116910,41960,HIGH,Velocity declining; Product is 164 weeks old,1.0,HIGH,decrease
NISX7667010,2002,Bold Plaza Norte,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,166,,,16990,16990,0%,4.0,14990,15%,7.2,67960,107928,39968,HIGH,Velocity declining; In decline stage; Product is 166 weeks old,0.991,HIGH,decrease
NIFQ4359063,2014,Bold Marina,SHORT M NK CLUB KNIT SHORT,Apparel,Street,1,4,72,,,38990,39990,0%,1.5,29990,20%,3.3,59985,98967,38982,HIGH,Velocity declining; Product is 72 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NP95A088R78,2016,Bold Temuco,POLERA SS JDB PRACTICE FLIGHT RED,Apparel,Top,1,4,161,,,24990,24990,0%,1.5,16990,30%,4.5,37485,76455,38970,HIGH,In decline stage; Product is 161 weeks old; Discounted in other channels,1.0,MEDIUM,decrease
NIHF0383429,2031,Bold Valdivia,CAP U NK CLUB DENIM T/M/L,Equipment,Street,1,1,87,,,32990,34990,0%,1.8,29990,15%,3.1,61232,94468,33236,HIGH,In decline stage; Product is 87 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
NP9A0631X6A,2028,Bold Costanera II,BOLSO JAN AIRBORNE FESTIVAL,Equipment,Street,1,1,157,,,26990,24990,0%,1.8,19990,20%,3.9,43732,76961,33229,HIGH,Velocity declining; Product is 157 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
NISX7667010,2026,Bold La Serena,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,166,,,16990,16990,0%,3.0,14990,15%,5.4,50970,80946,29976,HIGH,In decline stage; Product is 166 weeks old; Discounted in other channels,0.991,HIGH,decrease
NIDM3182010,2024,Bold Puente,POLERA SS M J EMB JORDAN AIR,Apparel,Street,1,4,165,,,34990,34990,0%,1.5,29990,15%,2.7,52485,80973,28488,HIGH,Velocity declining; Product is 165 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
ADJC6023,2023,Bold Alto Las Condes,CAP BASEBALL AC BLACK T/ OSFM,Equipment,JOCKEY,1,1,58,,,19990,16990,20%,1.0,14990,30%,3.0,16990,44970,27980,HIGH,In decline stage; Product is 58 weeks old,1.0,MEDIUM,decrease
NISX7664100,2006,Bold El Trébol,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,0%,3.0,12990,15%,5.4,44970,70146,25176,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.991,HIGH,decrease
NISX7667100,2025,Bold Maipu,Calcetines TRIPACK U NK EVERYDAY ANKLE b,Equipment,Street,1,2,167,,,15990,14990,0%,3.0,12990,15%,5.4,44970,70146,25176,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,0.998,HIGH,decrease
NIDC7485687,2008,Bold Calama,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,159,,,29990,29990,0%,1.0,24990,20%,2.2,29990,54978,24988,HIGH,In decline stage; Product is 159 weeks old; Discounted in other channels,0.992,MEDIUM,decrease
NIDC7485100,2036,Bold Chiloé,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,165,,,29990,29990,0%,1.5,24990,15%,2.7,44985,67473,22488,HIGH,In decline stage; Product is 165 weeks old,0.99,MEDIUM,decrease
PM88035502,2004,Bold Plaza Oeste,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,1,4,166,,,9990,9990,0%,2.0,6990,30%,6.0,19980,41940,21960,HIGH,In decline stage; Product is 166 weeks old; Discounted in other channels,0.999,HIGH,decrease
NISX7667100,2026,Bold La Serena,Calcetines TRIPACK U NK EVERYDAY ANKLE b,Equipment,Street,1,2,167,,,15990,14990,0%,1.5,12990,20%,3.3,22485,42867,20382,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,0.991,MEDIUM,decrease
PM88035502,2033,Bold Rancagua,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,1,4,166,,,9990,9990,0%,2.5,7990,20%,5.5,24975,43945,18970,HIGH,Velocity declining; Product is 166 weeks old; Discounted in other channels,0.994,HIGH,decrease
NIDC7485010,2021,Bold Puerto Montt,POLERA SS M J JUMPMAN EMB,Apparel,Training,1,5,166,,,29990,29990,0%,1.2,24990,15%,2.2,37487,56227,18740,HIGH,In decline stage; Product is 166 weeks old; Discounted in other channels,1.0,MEDIUM,decrease
NIDC7485687,2012,Bold Vivo Coquimbo,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,159,,,29990,29990,0%,1.2,24990,15%,2.2,37487,56227,18740,HIGH,In decline stage; Product is 159 weeks old; Discounted in other channels,1.0,MEDIUM,decrease
NISX7664964,2029,Bold Parque Arauco II,TRIPACK EVERYDAY CUSHIONED CREW,Equipment,Street,1,2,167,,,15990,14990,0%,1.8,12990,15%,3.1,26232,40918,14686,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NISX7664100,2004,Bold Plaza Oeste,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,0%,1.5,12990,15%,2.7,22485,35073,12588,HIGH,In decline stage; Product is 167 weeks old,0.996,MEDIUM,decrease
PM88035501,2002,Bold Plaza Norte,CALCETINES 3P PUMA LARGO NEGRO T/35-38,Equipment,SOCKS,1,3,165,,,7990,7990,0%,1.8,5990,20%,3.9,13982,23061,9079,HIGH,Velocity declining; In decline stage; Product is 165 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
PM88035502,2032,Bold Tobalaba,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,1,4,166,,,9990,9990,0%,1.0,7990,20%,2.2,9990,17578,7588,HIGH,In decline stage; Product is 166 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
NIDX9656010,2020,Bold Florida Center,TRIPACK BK U J ED CUSH POLY NS 144,Equipment,Street,1,2,167,,,19990,16990,20%,2.5,14990,30%,2.8,42475,41916,-558,HIGH,Velocity collapsed (trend < 0.5); Product is 167 weeks old,1.0,HIGH,decrease
NISX7667964,2035,Bold Talca,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,1.5,14990,15%,1.7,25485,24756,-728,HIGH,Velocity declining; Product is 164 weeks old; Discounted in other channels,0.997,HIGH,decrease
NISX7667964,2029,Bold Parque Arauco II,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,4.5,14990,15%,5.0,76455,74268,-2186,HIGH,Velocity declining; Product is 164 weeks old,0.99,HIGH,decrease
NP9A0823R78,2020,Bold Florida Center,CAP CURVE BRIM RED T/8/20,Equipment,Street,1,1,123,,,21990,14990,30%,1.5,12990,40%,1.6,22485,20263,-2221,HIGH,Velocity declining; Product is 123 weeks old,1.0,HIGH,decrease
NISX7667964,2004,Bold Plaza Oeste,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,5.5,14990,15%,6.1,93445,90772,-2672,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,0.991,HIGH,decrease
NIFV5296011,2032,Bold Tobalaba,Cap U J PRO CAP S FB JUMPMAN T/M/L,Equipment,Street,1,1,35,,,29990,29990,0%,6.5,24990,20%,7.7,194935,192170,-2764,HIGH,Velocity collapsed (trend < 0.5); Product is 35 weeks old; Discounted in other channels,0.997,HIGH,decrease
ADJQ3208,AB20,Centro Logistico Bold,SUPERSTAR II FTWWH,Footwear,Street,1,14,32,,,89990,59990,30%,1.7,54990,40%,1.8,99983,97136,-2846,HIGH,In clearance stage; Product is 32 weeks old,1.0,HIGH,decrease
ADJI4335,2011,Bold Imperio,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,1,6,66,,,44990,34990,20%,1.0,29990,30%,1.1,34990,32070,-2919,HIGH,In decline stage; Product is 66 weeks old,1.0,HIGH,decrease
ADJE4291,2032,Bold Tobalaba,COLO 100 JSY Y,Apparel,Camisetas,1,5,49,,,54990,39990,30%,1.0,34990,40%,1.1,39990,36777,-3212,HIGH,In decline stage; Product is 49 weeks old,0.999,HIGH,decrease
NISX7667964,2037,Bold Vespucio III,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,7.0,14990,15%,7.7,118930,115528,-3401,HIGH,Velocity collapsed (trend < 0.5); In decline stage; Product is 164 weeks old,0.993,HIGH,decrease
NISX7667964,2025,Bold Maipu,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,7.8,14990,15%,8.5,131672,127906,-3765,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.995,HIGH,decrease
ADJI4335,2012,Bold Vivo Coquimbo,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,1,6,66,,,44990,29990,30%,1.2,24990,40%,1.3,37487,33640,-3847,HIGH,In decline stage; Product is 66 weeks old,1.0,HIGH,decrease
PM68302922,AB20,Centro Logistico Bold,Polera SS BETTER CLASSICS BLUE,Apparel,Top,1,4,29,,,21990,14990,30%,3.2,12990,40%,3.4,48717,44520,-4196,HIGH,Velocity collapsed (trend < 0.5); In decline stage; Product is 29 weeks old,1.0,HIGH,decrease
ADIE3676,2037,Bold Vespucio III,SAMBA OG J BLACK/WH,Footwear,Street,1,8,118,,,69990,54990,20%,1.5,49990,30%,1.6,82485,77633,-4851,HIGH,In clearance stage; Product is 118 weeks old,0.999,HIGH,decrease
NISX7667964,2006,Bold El Trébol,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,10.5,14990,15%,11.6,178395,173293,-5101,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.99,HIGH,decrease
ADJI4335,2022,Bold Antofagasta,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,1,6,66,,,44990,34990,20%,1.8,29990,30%,1.9,61232,56124,-5108,HIGH,Velocity declining; Product is 66 weeks old,1.0,HIGH,decrease
NIDX9655100,2033,Bold Rancagua,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,1,2,142,,,24990,24990,0%,1.5,19990,15%,1.6,37485,31713,-5771,HIGH,Velocity declining; In decline stage; Product is 142 weeks old; Discounted in other channels,0.998,HIGH,decrease
NIDH2920111,2036,Bold Chiloé,"AIR FORCE 1 LE (GS) N°3,5Y",Footwear,Street,1,8,138,,,106990,99990,0%,1.0,89990,15%,1.0,99990,94176,-5813,HIGH,In decline stage; Product is 138 weeks old,0.997,HIGH,decrease
PM39884601,2022,Bold Antofagasta,Speedcat OG Black,Footwear,Street,1,8,56,,,89990,69990,20%,1.0,59990,30%,1.1,69990,63897,-6092,HIGH,In clearance stage; Product is 56 weeks old,0.996,HIGH,decrease
ADJI4335,2021,Bold Puerto Montt,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,2,6,66,,,44990,29990,30%,2.2,24990,40%,2.4,67477,60552,-6925,HIGH,In decline stage; Product is 66 weeks old,1.0,HIGH,decrease
VN000D1HYB2,2027,Bold Plaza Egaña,UPLAND WHITE/BLACK,Footwear,Street,1,6,83,,,89990,69990,20%,1.0,59990,30%,1.0,69990,62589,-7400,HIGH,In clearance stage; Product is 83 weeks old,1.0,HIGH,decrease
NIDX9655100,2016,Bold Temuco,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,1,2,142,,,24990,24990,0%,2.0,19990,15%,2.1,49980,42284,-7695,HIGH,Velocity declining; Product is 142 weeks old,0.996,HIGH,decrease
ADJI4335,2028,Bold Costanera II,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,2,6,66,,,44990,34990,20%,3.0,29990,30%,3.1,104970,93435,-11534,HIGH,Velocity declining; Product is 66 weeks old,1.0,HIGH,decrease
PM39884601,2029,Bold Parque Arauco II,Speedcat OG Black,Footwear,Street,2,8,55,,,89990,69990,20%,2.5,59990,30%,2.7,174975,160961,-14013,HIGH,In decline stage; Product is 55 weeks old,1.0,HIGH,decrease
